nome,cognome,gender,legislatura
GIOVANNA,BOSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIOVANNA,BOSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIOVANNA,BOSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ANGELA MARIA,BOTTARI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ANGELA MARIA,BOTTARI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ANGELA MARIA,BOTTARI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ROSANNA,BRANCIFORTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ROSANNA,BRANCIFORTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARIA LUIGIA,BURO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MARIA TERESA,CARLONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MARIA TERESA,CARLONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
AMELIA,CASADEI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
LUCIANA,CASTELLINA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
LUCIANA,CASTELLINA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
LUCIANA,CASTELLINA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
PAOLA,CAVIGLIASSO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
PAOLA,CAVIGLIASSO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
PAOLA,CAVIGLIASSO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MARIA,COCCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MARIA,COCCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARIA,COCCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIANCARLA,CODRIGNANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIANCARLA,CODRIGNANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIANCARLA,CODRIGNANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
CRISTINA,CONCHIGLIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
CRISTINA,CONCHIGLIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIANNINA,CATTANEO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
GIANNINA,CATTANEO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIANNINA,CATTANEO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
NADIA,CORRADI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
NADIA,CORRADI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ADELE,FACCIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ADELE,FACCIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ANGELA,GIOVAGNOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ANGELA,GIOVAGNOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ANGELA,GIOVAGNOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MARIA TERESA,GRANATI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MARIA TERESA,GRANATI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARIA TERESA,GRANATI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
FRANCESCA,LODOLINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
FRANCESCA,LODOLINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ENZA,MARCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
VANDA,MILANO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
CARLA FEDERICA,NESPOLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
CARLA FEDERICA,NESPOLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MORENA AMABILE,PAGLIAI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MORENA AMABILE,PAGLIAI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ADRIANA,PALOMBY,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
CRISTINA,PAPA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MARIA AUGUSTA,PECCHIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MARIA AUGUSTA,PECCHIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
CECILIA,CHIOVINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
CECILIA,CHIOVINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
CECILIA,CHIOVINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
VITTORIA,QUARENGHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
VITTORIA,QUARENGHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
VITTORIA,QUARENGHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ANGELA MARIA,ROSOLEN,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ANGELA MARIA,ROSOLEN,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MILENA,SARRI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MILENA,SARRI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ANNA MARIA,CIAI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ANNA MARIA,CIAI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ANNA MARIA,CIAI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ALBA,SCARAMUCCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ALBA,SCARAMUCCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ALBA,SCARAMUCCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ALESSANDRA,VACCARO MELUCCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
IDA,D'ESTE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
IDA,D'ESTE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
MARIA GIULIA,COCCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
MARIA GIULIA,COCCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
MARIA GIULIA,COCCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
MARIA GIULIA,COCCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ANGIOLA MARIA,COSTA MASSUCCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
MARIA LISA,CINCIARI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
MARIA LISA,CINCIARI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
MARIA LISA,CINCIARI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
MARIA LISA,CINCIARI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ILIA,COPPI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
MARIA PIA,DAL CANTON,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
MARIA PIA,DAL CANTON,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
MARIA PIA,DAL CANTON,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
MARIA PIA,DAL CANTON,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ADA,DEL VECCHIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
ADA,DEL VECCHIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
BALDINA,DI VITTORIO BERTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ELISABETTA,GALLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
ELENA,GATTI CAPORASO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
GRAZIA,GIUNTOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
MARIA,MICCOLIS,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
ANGIOLA,MINELLA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
ANGIOLA,MINELLA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
GIULIANA,NENNI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GIULIANA,NENNI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
ROSSANA,ROSSANDA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
EDDA,FAGNI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ERSILIA,SALVATO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ERSILIA,SALVATO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
CARMEN PAOLA,ZANTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
CARMEN PAOLA,ZANTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
MARIA LUISA,GALLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MARIA LUISA,GALLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARIA ADELAIDE,AGLIETTA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MARIA ADELAIDE,AGLIETTA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARIA ADELAIDE,AGLIETTA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MARCELLA,BALCONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
AURELIA,BENCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
PIERA,BONETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
PIERA,BONETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
PAOLA,BUTTAZZONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ANNA MARIA,CASTELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
LUCIA,COMINATO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
LUCIA,COMINATO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ANGELA,FRANCESE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ANGELA,FRANCESE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MARIAPIA,GARAVAGLIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARIAPIA,GARAVAGLIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
VALENTINA,LANFRANCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
VALENTINA,LANFRANCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MARIA ANTONIETTA,MACCIOCCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
MARIA ANTONIETTA,MACCIOCCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ROSALBA,MOLINERI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARIA SANTA,PICCOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
VERA,SQUARCIALUPI GIUFFRIDA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
IVANNE,TREBBI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
IVANNE,TREBBI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ANNA MARIA,VIETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
CARLA,GRAVINA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ROSELLA,PALMINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ROSELLA,PALMINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MARIA CHIARA,ROSSO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MALGARI,AMADEI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ROSSELLA,ARTIOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
LICIA,BADESI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
LAURA,BALBO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIOVANNA,BOCHICCHIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
FLORA,CALVANESE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MARIA TERESA,CAPECCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ADRIANA,CECI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
VANDA,DIGNANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIOVANNA,FILIPPINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
LAURA,FINCATO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
BIANCA,GELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
NATALIA,LEVI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ANNA,MAINARDI FAVA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
TERESA,MIGLIASSO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ROSANNA,MINOZZI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
NANDA,MONTANARI FORNARI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
CRISTIANA,MUSCARDINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ANNA,NENNA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ANNA MARIA,NUCCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ANNA MARIA,PEDRAZZI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ADRIANA,POLI BORTONE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ADRIANA,FABBRI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ADRIANA,FABBRI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ADRIANA,FABBRI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ADRIANA,FABBRI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
NEIDE,UMIDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
SILVIA,COSTA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ROBERTA,BREDA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ELENA,MONTECCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
LILIANA,ALBERTINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MARIA TERESA,DI LASCIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MARY,CHIESA TIBALDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
LINA,CECCHINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GIULIETTA,FIBBI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
GIULIETTA,FIBBI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIULIETTA,FIBBI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ELISABETTA,CONCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
ELISABETTA,CONCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
ELISABETTA,CONCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
ELISABETTA,CONCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
LUCIANA,FITTAIOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
ERISIA,GENNAI TONIETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
ERISIA,GENNAI TONIETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
ERISIA,GENNAI TONIETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
ERISIA,GENNAI TONIETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
NELLA,MARCELLINO COLOMBI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GINA,MARTINI FANOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
MADDALENA ,PERQUIS MORETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MARIA,PUCCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
TINA,ANSELMI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
TINA,ANSELMI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
TINA,ANSELMI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
TINA,ANSELMI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
TINA,ANSELMI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
SUSANNA,AGNELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
SUSANNA,AGNELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MANUELA,GHIZZONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
SILVIA,VELO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
RENATA,MARCHIONNI ZANCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
GIOVANBATTISTA,DAVOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ANNA,BOSELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
LEDA,COLOMBINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MARISA,NICCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GIULIA,BONGIORNO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARIA ROSARIA,CARFAGNA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
GIULIA,COSENZA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
GIULIA,COSENZA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARIA,LEDDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
ELISABETTA,RAMPI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
ELISABETTA,RAMPI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
CINZIA MARIA,FONTANA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
SILVANA,MURA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
SILVANA,MURA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ANGELA,FILIPPONIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
ELISABETTA,GARDINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
TERESA,BELLANOVA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
TERESA,BELLANOVA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARIA FORTUNA,INCOSTANTE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
GIUSEPPINA,CASTIELLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
GIUSEPPINA,CASTIELLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
TERESA MARIA,DI SALVO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
PAOLA,GOISIS,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
PAOLA,GOISIS,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
GRAZIA CARLA,FRANCESCATO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
DANIELA,DIOGUARDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
ANGELA,LOMBARDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
DONATELLA,DURANTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
MARIA,SAMPERI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
MARIA,SAMPERI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
PAOLA,PELINO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
PAOLA,PELINO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ANNA TERESA,FORMISANO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
ANNA TERESA,FORMISANO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
DONATELLA,PORETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
ROSALBA,CESINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
FIORELLA,CECCACCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
FIORELLA,CECCACCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
GIORGIA,MELONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
GIORGIA,MELONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
PATRIZIA,SENTINELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
DONATELLA,MUNGO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
MARIA LETIZIA,DE TORRE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
MARIA LETIZIA,DE TORRE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
LUCIA,CODURELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
LUCIA,CODURELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
SANDRA,CIOFFI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
MICHAELA,BIANCOFIORE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
MICHAELA,BIANCOFIORE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
SABINA,SINISCALCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
CAYETANA,DE ZULUETA OWTRAM,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
FEDERICA,ROSSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
MARIA GRAZIA,LAGANA',female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
MARIA GRAZIA,LAGANA',female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARIELLA,BOCCIARDO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
MARIELLA,BOCCIARDO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
GIUSTINA,MISTRELLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
GIUSTINA,MISTRELLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
PAOLA,BINETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
SABINA,ROSSA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
SIMONETTA,RUBINATO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ROSA MARIA,VILLECCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
DANIELA,MELCHIORRE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ANNA MARIA,CARDANO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
PAOLA,BALDUCCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
LAURA,MOLTENI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ALESSIA MARIA,MOSCA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
EUGENIA MARIA,ROCCELLA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
DONATELLA,FERRANTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
CHIARA,BRAGA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
SILVANA ANDREINA,COMAROLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
FIAMMA,NIRENSZTEJN,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ERICA,RIVOLTA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MANUELA,REPETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ANNA,ROSSOMANDO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
BEATRICE,LORENZIN,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MELANIA,DE NICHILO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
NUNZIA,DE GIROLAMO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARIA ANNA,MADIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ILEANA,ARGENTIN,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARIA,COSCIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
GIUSEPPINA,PICIERNO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
LUISA,BOSSA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
LUCIANA,PEDOTO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MANUELA,DAL LAGO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MANUELA,LANZARIN,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
EMANUELA,MUNERATO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ANNA MARGHERITA,MIOTTO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
FEDERICA,MOGHERINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
DANIELA,SBROLLINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARIA PIERA,PASTORE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
CATERINA,PES,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ANNA MARIA,BERNINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
SABRINA,DE CAMILLIS,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
SANDRA,ZAMPA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ELISA,MARCHIONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
PAOLA,DE MICHELI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ANNAMARIA,PROCACCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
ANNAMARIA,PROCACCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANNAMARIA,PROCACCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARIA LUISA,SANGIORGIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
MARIA LUISA,SANGIORGIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
ANNA,SANNA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
ANNA,SANNA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
ANNA MARIA,SERAFINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
ANNA MARIA,SERAFINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
ANNA MARIA,SERAFINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANNA MARIA,SERAFINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
