nome,cognome,legislatura,incarico
MARIO,TOMA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,SEGRETARIO
FRANCO,TRAPPOLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,VICEPRESIDENTE
GUIDO,MARTINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,VICEPRESIDENTE
LUIGI DINO,FELISETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
LUIGI DINO,FELISETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,VICEPRESIDENTE
LUIGI DINO,FELISETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,SEGRETARIO
LUIGI DINO,FELISETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,PRESIDENTE
LUIGI DINO,FELISETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,PRESIDENTE
TOMMASO,ALIBRANDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,SEGRETARIO
ROBERTO,BARONTINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,SEGRETARIO
VITO,ANGELINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,VICEPRESIDENTE
VITO,ANGELINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,PRESIDENTE
VITO,ANGELINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,VICEPRESIDENTE
SALVATORE,ALDISIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,PRESIDENTE
GIUSEPPE,BERTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,SEGRETARIO
VIRGINIO,BERTINELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,SEGRETARIO
VIRGINIO,BERTINELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,VICEPRESIDENTE
VIRGINIO,BERTINELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,PRESIDENTE
MARIO,BETTINOTTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,PRESIDENTE
MARIO,BETTINOTTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
MARIO,FERRI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,VICEPRESIDENTE
MARIO,FERRI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,QUESTORE
EDMONDO,CACCURI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,SEGRETARIO
EDMONDO,CACCURI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,PRESIDENTE
GIUSEPPE,CASTELLI AVOLIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,PRESIDENTE
MAURO,FERRI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,SEGRETARIO
MAURO,FERRI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,VICEPRESIDENTE
DOMENICO,COLASANTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
RAFFAELE,DE CARO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
RENATO,FINELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,SEGRETARIO
GIUSEPPE,DI VITTORIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
FRANCESCO MARIA,DOMINEDO',http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,PRESIDENTE
MARIO,FIORET,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
VANNUCCIO,FARALLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
VANNUCCIO,FARALLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,VICEPRESIDENTE
PIETRO,FERRERI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,PRESIDENTE
PIETRO,FERRERI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
LUIGI CAMILLO,FUMAGALLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
SERGIO,FLAMIGNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,VICEPRESIDENTE
GUGLIELMO,GHISLANDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
GUGLIELMO,GHISLANDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,VICEPRESIDENTE
GIROLAMO,LI CAUSI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
GIROLAMO,LI CAUSI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,VICEPRESIDENTE
GIROLAMO,LI CAUSI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,VICEPRESIDENTE
GINO,MACRELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
MICHELE,MAGNO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,SEGRETARIO
ACHILLE,MARAZZA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,PRESIDENTE
LORIS,FORTUNA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,VICEPRESIDENTE
LORIS,FORTUNA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,PRESIDENTE
LORIS,FORTUNA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,VICEPRESIDENTE
LORIS,FORTUNA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,PRESIDENTE
LORIS,FORTUNA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,VICEPRESIDENTE
CONCETTO,MARCHESI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VICEPRESIDENTE
CONCETTO,MARCHESI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
LIONELLO,MATTEUCCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VICEPRESIDENTE
LIONELLO,MATTEUCCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
ANTONIO,MAXIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,SEGRETARIO
VIRGILIO,NASI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,SEGRETARIO
CAMILLO,ORLANDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,PRESIDENTE
CARLO,FRACANZANI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
CARLO,FRACANZANI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,SEGRETARIO
TOMASO,PERASSI,http://dati.camera.it/ocd/legislatura.rdf/costituente,SEGRETARIO
BRUNO,FRACCHIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,PRESIDENTE
BRUNO,FRACCHIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
FRANCO,FRANCHI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
FERDINANDO,TARGETTI,http://dati.camera.it/ocd/legislatura.rdf/costituente,VICEPRESIDENTE
BRUNO,VILLABRUNA,http://dati.camera.it/ocd/legislatura.rdf/costituente,SEGRETARIO
ALBERTO,BERGAMINI,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
GIOVANNI,BERTINI,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
ALADINO,BIBOLOTTI,http://dati.camera.it/ocd/legislatura.rdf/costituente,QUESTORE
ALESSANDRO,BOCCONI,http://dati.camera.it/ocd/legislatura.rdf/costituente,VICEPRESIDENTE
IVANOE,BONOMI,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
GIOVANNI,CONTI,http://dati.camera.it/ocd/legislatura.rdf/costituente,VICEPRESIDENTE
LUIGI,CORAZZIN,http://dati.camera.it/ocd/legislatura.rdf/costituente,VICEPRESIDENTE
EDUARDO,DI GIOVANNI,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
LUIGI,EINAUDI,http://dati.camera.it/ocd/legislatura.rdf/costituente,VICEPRESIDENTE
LUIGI,GASPAROTTO,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
GUSTAVO,GHIDINI,http://dati.camera.it/ocd/legislatura.rdf/costituente,VICEPRESIDENTE
GUSTAVO,GHIDINI,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
ACHILLE,GRANDI,http://dati.camera.it/ocd/legislatura.rdf/costituente,VICEPRESIDENTE
RUGGERO,GRIECO,http://dati.camera.it/ocd/legislatura.rdf/costituente,VICEPRESIDENTE
GIUSEPPE,GARGANI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,PRESIDENTE
GIUSEPPE,GARGANI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,PRESIDENTE
ENRICO,MOLE',http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
GUIDO,MOLINELLI,http://dati.camera.it/ocd/legislatura.rdf/costituente,SEGRETARIO
GIUSEPPE,PARATORE,http://dati.camera.it/ocd/legislatura.rdf/costituente,VICEPRESIDENTE
GIOVANNI,PERSICO,http://dati.camera.it/ocd/legislatura.rdf/costituente,SEGRETARIO
GIOVANNI,PERSICO,http://dati.camera.it/ocd/legislatura.rdf/costituente,VICEPRESIDENTE
ANTONIO,PRIOLO,http://dati.camera.it/ocd/legislatura.rdf/costituente,QUESTORE
VITO,REALE,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
ALFONSO,RUBILLI,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
BARTOLOMEO,RUINI,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
MAURO,SCOCCIMARRO,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
MAURO,SCOCCIMARRO,http://dati.camera.it/ocd/legislatura.rdf/costituente,VICEPRESIDENTE
CARLO,SFORZA,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
VELIO,SPANO,http://dati.camera.it/ocd/legislatura.rdf/costituente,VICEPRESIDENTE
VITO MARIO,STAMPACCHIA,http://dati.camera.it/ocd/legislatura.rdf/costituente,VICEPRESIDENTE
UMBERTO,TERRACINI,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
UMBERTO,TERRACINI,http://dati.camera.it/ocd/legislatura.rdf/costituente,VICEPRESIDENTE
UMBERTO,TUPINI,http://dati.camera.it/ocd/legislatura.rdf/costituente,VICEPRESIDENTE
UMBERTO,TUPINI,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
GIOVANNI,UBERTI,http://dati.camera.it/ocd/legislatura.rdf/costituente,SEGRETARIO
ANTONIO,BARGONE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
ANTONIO,BARGONE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
PASQUALINO,BIAFORA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
VINCENZO,BINETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
WILLER,BORDON,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,PRESIDENTE
MARIO,BRANCACCIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
GIOVANNI BATTISTA,BRUNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
ANTONIO,BRUNO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
ANTONIO,BRUNO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
ANTONIO,BRUNO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
PAOLO,BRUNO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
ANDREA,BUFFONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
ANDREA,BUFFONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
ANDREA,BUFFONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
VINCENZO,BUONOCORE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,PRESIDENTE
PIERLUIGI,CASTAGNETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,VICEPRESIDENTE
PIERLUIGI,CASTAGNETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,PRESIDENTE
PIERLUIGI,CASTAGNETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,PRESIDENTE
LUCIANO EMILIO,CAVERI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
LUCIANO EMILIO,CAVERI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,SEGRETARIO
LUCIANO EMILIO,CAVERI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRESIDENTE
ANTONIO,CEDERNA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
GIUSEPPE,CERUTTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,PRESIDENTE
VINCENZO,CICONTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
ANTONIO,GIOLITTI,http://dati.camera.it/ocd/legislatura.rdf/costituente,SEGRETARIO
MASSIMO,D'ALEMA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,PRESIDENTE
MASSIMO,D'ALEMA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,PRESIDENTE
CARLO,D'AMATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
STELIO,DE CAROLIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
MAURO,DEL BUE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
MAURO,DEL BUE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
ALESSANDRO,DUCE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
FERDINANDO,FACCHIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
WILMO,FERRARI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
WILMO,FERRARI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,PRESIDENTE
PIETRO,FOLENA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
PIETRO,FOLENA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,PRESIDENTE
FRANCESCO,FORLEO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
FRANCESCO,FORLEO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
FRANCESCO,FORLEO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
MARIO,FRASSON,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
MARIO,FRASSON,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
LUCIANO,GELPI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
GIORGIO,GHEZZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
GIORGIO,GHEZZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
SETTIMO,GOTTARDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
SETTIMO,GOTTARDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
RENATO,GRILLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
SALVATORE,GRILLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
FELICE,IOSSA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
GIANNI,LANZINGER,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,SEGRETARIO
FERDINANDO,LATTERI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
RENZO,LUSETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
RENZO,LUSETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
RENZO,LUSETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,SEGRETARIO
RENZO,LUSETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
RENZO,LUSETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
GIACOMO,MACCHERONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
RAFFAELE,MASTRANTUONO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
RAFFAELE,MASTRANTUONO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
DOMENICO,MINNITI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
IVO,COLLE',http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,SEGRETARIO
RICCARDO,ILLY,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,SEGRETARIO
ALESSANDRO,MARAN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
ALESSANDRO,MARAN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
ALESSANDRO,MARAN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
GABRIELE,ALBONETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,QUESTORE
GABRIELE,ALBONETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,QUESTORE
FEDERICO,BRICOLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
FEDERICO,BRICOLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,SEGRETARIO
FEDERICO,BRICOLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
MAURO,BULGARELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
GIANPIERO,D'ALIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,SEGRETARIO
GIANPIERO,D'ALIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
GIANPIERO,D'ALIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
RAFFAELLO,DE BRASI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
REMO,DI GIANDOMENICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
REMO,DI GIANDOMENICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,SEGRETARIO
FILIPPO MARIA,DRAGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
GIUSEPPE,DRAGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
GIUSEPPE,DRAGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
DARIO,FRANCESCHINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
GIUSEPPE,GIANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
GIUSEPPE,GIANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,SEGRETARIO
GIUSEPPE,GIANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
ALFIERO,GRANDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
LUCA,MARCORA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
GIOVANNI,MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,SEGRETARIO
ANTONIO,MEREU,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
ANTONIO,MEREU,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
ANTONIO,MEREU,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
MARCELLO,MEROI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
GIUSEPPE,NARO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
ITALICO,PERLINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
MASSIMO,POLLEDRI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
MASSIMO,POLLEDRI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
MASSIMO,POLLEDRI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,VICEPRESIDENTE
COSIMO GIUSEPPE,SGOBIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
ANTONINO,STRANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
PIERANTONIO,ZANETTIN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,SEGRETARIO
LUCA,BELLOTTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
LUCA,BELLOTTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
GIORGIO,CONTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
GIORGIO,CONTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
GIORGIO,CONTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
VITTORIO EMANUELE,FALSITTA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
GIUSEPPE,FANFANI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
ALBERTO,FLUVI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
ALBERTO,FLUVI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
CLAUDIO,FRANCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
CLAUDIO,FRANCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,SEGRETARIO
CLAUDIO,FRANCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
FRANCO,GROTTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,SEGRETARIO
ANDREA,LULLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
ANDREA,LULLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
ROLANDO,NANNICINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
ANDREA GIORGIO FELICE MARIA,ORSINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,VICEPRESIDENTE
ANDREA GIORGIO FELICE MARIA,ORSINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
MICHELE,RANIELI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
MICHELE,RANIELI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,SEGRETARIO
ERMETE,REALACCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
ERMETE,REALACCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,PRESIDENTE
MAURIZIO,SAIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
ANTONIO GIUSEPPE MARIA,VERRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,VICEPRESIDENTE
MARINO,ZORZATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
MARINO,ZORZATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
GIANNI FRANCESCO,MATTIOLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
FRANCESCO,BRUSCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
MASSIMO,CIALENTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
EDMONDO,CIRIELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
EDMONDO,CIRIELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
ALESSANDRO,DE FRANCISCIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
RODOLFO,DE LAURENTIIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
RODOLFO,DE LAURENTIIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
RODOLFO,DE LAURENTIIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
RODOLFO,DE LAURENTIIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
VINCENZO,DE LUCA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
CARMINE,DEGENNARO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
RAFFAELE,DI GIOIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
RAFFAELE,DI GIOIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
RAFFAELE,DI GIOIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
ENRICO,PARRI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,SEGRETARIO
BRUNO,FRACCHIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,PRESIDENTE
BRUNO,FRACCHIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,VICEPRESIDENTE
BRUNO,FRACCHIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,QUESTORE
GIOVANNI,PONTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,PRESIDENTE
GIOACCHINO,QUARELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,PRESIDENTE
GIOACCHINO,QUARELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VICEPRESIDENTE
ENRICO,ROSELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VICEPRESIDENTE
ENRICO,ROSELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,SEGRETARIO
ENRICO,ROSELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,PRESIDENTE
LEOPOLDO,RUBINACCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,PRESIDENTE
LEOPOLDO,RUBINACCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,PRESIDENTE
GIOVANNI,SAMPIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VICEPRESIDENTE
GIOVANNI,SAMPIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,VICEPRESIDENTE
LUIGI RENATO,SANSONE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VICEPRESIDENTE
